CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,CITY,STATE,ZIP_CODE,OPT_IN_SMS,OPT_IN_EMAIL,DO_NOT_CALL,CREATED_AT
CUS01514,Nicole,Moore,nicole.moore1513@gmail.com,(239) 274-3079,Fort Myers,FL,32840,False,True,False,2023-04-30
CUS01515,Kevin,Lee,kevin.lee1514@gmail.com,(407) 446-5962,Naples,FL,33578,True,False,False,2020-09-26
CUS01516,Amanda,White,amanda.white1515@gmail.com,(321) 206-2886,Bonita Springs,FL,32075,False,True,False,2021-04-19
CUS01517,Brian,Clark,brian.clark1516@gmail.com,(863) 424-4783,Bradenton,FL,33196,False,True,False,2020-09-14
CUS01518,Rachel,Robinson,rachel.robinson1517@gmail.com,(813) 445-1082,Ocala,FL,32964,True,False,False,2023-05-29
CUS01519,Jason,Johnson,jason.johnson1518@gmail.com,(561) 696-7119,Daytona Beach,FL,32888,False,False,False,2023-06-23
CUS01520,Heather,Jones,heather.jones1519@gmail.com,(954) 322-3414,Melbourne,FL,34921,True,True,False,2022-09-19
CUS01521,Eric,Davis,eric.davis1520@gmail.com,(941) 633-6900,Tampa,FL,34108,False,True,False,2021-09-12
CUS01522,Lauren,Lopez,lauren.lopez1521@gmail.com,(407) 874-3018,St. Petersburg,FL,33959,True,True,False,2021-02-24
CUS01523,Daniel,Anderson,daniel.anderson1522@gmail.com,(754) 804-4247,Orlando,FL,32918,False,True,False,2022-02-11
CUS01524,Brittany,Moore,brittany.moore1523@gmail.com,(321) 426-4490,Jacksonville,FL,32694,False,True,False,2020-09-01
CUS01525,Anthony,Lee,anthony.lee1524@gmail.com,(863) 283-1172,Miami,FL,34492,False,True,False,2023-03-21
CUS01526,Amber,White,amber.white1525@gmail.com,(850) 869-5624,Fort Lauderdale,FL,34824,True,True,False,2022-07-20
CUS01527,Mark,Clark,mark.clark1526@gmail.com,(352) 631-9384,Clearwater,FL,34692,False,True,False,2022-04-17
CUS01528,Danielle,Robinson,danielle.robinson1527@gmail.com,(239) 327-2290,Sarasota,FL,34742,True,True,True,2020-06-22
CUS01529,Steven,Johnson,steven.johnson1528@gmail.com,(863) 834-2457,Lakeland,FL,34642,True,True,False,2021-07-05
CUS01530,Crystal,Jones,crystal.jones1529@gmail.com,(772) 391-3210,Gainesville,FL,34837,False,True,False,2020-10-12
CUS01531,James,Davis,james.davis1530@gmail.com,(754) 435-9639,Tallahassee,FL,33716,True,False,False,2022-05-02
CUS01532,Maria,Lopez,maria.lopez1531@gmail.com,(954) 639-1241,Pensacola,FL,32316,True,True,False,2021-12-10
CUS01533,David,Anderson,david.anderson1532@gmail.com,(561) 488-2225,Cape Coral,FL,32158,False,True,False,2020-07-24
CUS01534,Ashley,Moore,ashley.moore1533@gmail.com,(850) 411-6382,Fort Myers,FL,33925,True,True,False,2023-11-05
CUS01535,Robert,Lee,robert.lee1534@gmail.com,(850) 706-3075,Naples,FL,34437,False,True,False,2023-06-22
CUS01536,Jennifer,White,jennifer.white1535@gmail.com,(305) 345-6145,Bonita Springs,FL,32022,True,False,False,2021-10-18
CUS01537,Michael,Clark,michael.clark1536@gmail.com,(754) 887-7712,Bradenton,FL,34718,False,True,False,2021-09-13
CUS01538,Jessica,Robinson,jessica.robinson1537@gmail.com,(407) 719-3292,Ocala,FL,34396,False,True,False,2022-07-06
CUS01539,William,Johnson,william.johnson1538@gmail.com,(813) 897-7632,Daytona Beach,FL,33414,False,True,False,2022-09-17
CUS01540,Melissa,Jones,melissa.jones1539@gmail.com,(954) 892-2559,Melbourne,FL,32740,True,True,False,2020-03-23
CUS01541,Carlos,Davis,carlos.davis1540@gmail.com,(727) 861-7248,Tampa,FL,32590,True,False,False,2020-09-20
CUS01542,Stephanie,Lopez,stephanie.lopez1541@gmail.com,(754) 519-4970,St. Petersburg,FL,34851,True,True,False,2022-10-16
CUS01543,Luis,Anderson,luis.anderson1542@gmail.com,(772) 207-2411,Orlando,FL,33364,True,True,True,2021-07-26
CUS01544,Nicole,Moore,nicole.moore1543@gmail.com,(754) 877-6262,Jacksonville,FL,33085,True,True,False,2020-01-16
CUS01545,Kevin,Lee,kevin.lee1544@gmail.com,(813) 218-5720,Miami,FL,33747,False,True,False,2023-09-29
CUS01546,Amanda,White,amanda.white1545@gmail.com,(407) 817-9847,Fort Lauderdale,FL,33979,True,True,False,2020-06-08
CUS01547,Brian,Clark,brian.clark1546@gmail.com,(754) 808-1455,Clearwater,FL,32603,False,True,False,2022-09-19
CUS01548,Rachel,Robinson,rachel.robinson1547@gmail.com,(954) 377-1310,Sarasota,FL,34234,True,True,False,2023-03-04
CUS01549,Jason,Johnson,jason.johnson1548@gmail.com,(850) 762-6784,Lakeland,FL,34581,True,True,False,2023-08-22
CUS01550,Heather,Jones,heather.jones1549@gmail.com,(561) 748-8520,Gainesville,FL,32533,False,False,False,2023-05-26
CUS01551,Eric,Davis,eric.davis1550@gmail.com,(352) 713-7115,Tallahassee,FL,34060,True,True,False,2022-07-16
CUS01552,Lauren,Lopez,lauren.lopez1551@gmail.com,(386) 528-8454,Pensacola,FL,34593,True,True,True,2020-03-13
CUS01553,Daniel,Anderson,daniel.anderson1552@gmail.com,(813) 568-1970,Cape Coral,FL,32213,True,True,False,2021-12-28
CUS01554,Brittany,Moore,brittany.moore1553@gmail.com,(321) 211-2170,Fort Myers,FL,32853,False,True,False,2023-02-04
CUS01555,Anthony,Lee,anthony.lee1554@gmail.com,(407) 974-4414,Naples,FL,33903,True,True,False,2021-02-28
CUS01556,Amber,White,amber.white1555@gmail.com,(386) 457-6426,Bonita Springs,FL,34845,False,True,False,2022-09-17
CUS01557,Mark,Clark,mark.clark1556@gmail.com,(352) 320-2680,Bradenton,FL,33974,True,True,False,2021-12-10
CUS01558,Danielle,Robinson,danielle.robinson1557@gmail.com,(561) 422-9317,Ocala,FL,34975,False,True,False,2022-03-22
CUS01559,Steven,Johnson,steven.johnson1558@gmail.com,(727) 594-7198,Daytona Beach,FL,32880,False,True,False,2021-07-07
CUS01560,Crystal,Jones,crystal.jones1559@gmail.com,(772) 987-5091,Melbourne,FL,32546,True,True,False,2022-12-31
CUS01561,James,Davis,james.davis1560@gmail.com,(813) 851-7984,Tampa,FL,34008,True,True,False,2021-02-15
CUS01562,Maria,Lopez,maria.lopez1561@gmail.com,(386) 891-5041,St. Petersburg,FL,32738,True,True,False,2023-04-02
CUS01563,David,Anderson,david.anderson1562@gmail.com,(239) 271-8426,Orlando,FL,34350,True,True,False,2021-11-18
CUS01564,Ashley,Moore,ashley.moore1563@gmail.com,(305) 833-6244,Jacksonville,FL,33468,True,True,False,2022-12-27
CUS01565,Robert,Lee,robert.lee1564@gmail.com,(305) 539-3486,Miami,FL,32670,True,True,False,2021-09-15
CUS01566,Jennifer,White,jennifer.white1565@gmail.com,(321) 535-6240,Fort Lauderdale,FL,32385,True,True,False,2021-06-11
CUS01567,Michael,Clark,michael.clark1566@gmail.com,(850) 574-2181,Clearwater,FL,33162,False,True,False,2020-10-01
CUS01568,Jessica,Robinson,jessica.robinson1567@gmail.com,(407) 355-6255,Sarasota,FL,32168,True,True,False,2022-10-01
CUS01569,William,Johnson,william.johnson1568@gmail.com,(727) 870-7550,Lakeland,FL,32879,True,False,False,2020-11-23
CUS01570,Melissa,Jones,melissa.jones1569@gmail.com,(813) 487-1986,Gainesville,FL,32377,True,True,False,2021-07-16
CUS01571,Carlos,Davis,carlos.davis1570@gmail.com,(561) 794-5323,Tallahassee,FL,34878,True,True,False,2020-11-05
CUS01572,Stephanie,Lopez,stephanie.lopez1571@gmail.com,(239) 827-8064,Pensacola,FL,33917,True,True,False,2020-12-22
CUS01573,Luis,Anderson,luis.anderson1572@gmail.com,(850) 885-6105,Cape Coral,FL,34193,True,False,False,2022-04-21
CUS01574,Nicole,Moore,nicole.moore1573@gmail.com,(863) 635-5676,Fort Myers,FL,34167,True,True,False,2022-08-09
CUS01575,Kevin,Lee,kevin.lee1574@gmail.com,(321) 901-3142,Naples,FL,32608,True,True,False,2022-10-31
CUS01576,Amanda,White,amanda.white1575@gmail.com,(941) 675-1124,Bonita Springs,FL,32304,True,True,False,2020-12-05
CUS01577,Brian,Clark,brian.clark1576@gmail.com,(561) 286-8180,Bradenton,FL,34755,True,True,False,2019-12-15
CUS01578,Rachel,Robinson,rachel.robinson1577@gmail.com,(386) 973-6004,Ocala,FL,34037,False,True,False,2021-11-18
CUS01579,Jason,Johnson,jason.johnson1578@gmail.com,(727) 321-8181,Daytona Beach,FL,32905,True,True,False,2020-06-06
CUS01580,Heather,Jones,heather.jones1579@gmail.com,(772) 965-2202,Melbourne,FL,32756,False,True,False,2023-08-03
CUS01581,Eric,Davis,eric.davis1580@gmail.com,(813) 539-3955,Tampa,FL,34585,False,False,False,2020-08-15
CUS01582,Lauren,Lopez,lauren.lopez1581@gmail.com,(754) 794-6198,St. Petersburg,FL,33677,True,True,False,2022-08-04
CUS01583,Daniel,Anderson,daniel.anderson1582@gmail.com,(321) 439-4679,Orlando,FL,32482,True,True,False,2023-03-16
CUS01584,Brittany,Moore,brittany.moore1583@gmail.com,(561) 824-2812,Jacksonville,FL,33648,True,True,False,2020-03-08
CUS01585,Anthony,Lee,anthony.lee1584@gmail.com,(941) 996-8406,Miami,FL,33150,True,False,False,2019-12-04
CUS01586,Amber,White,amber.white1585@gmail.com,(407) 450-5701,Fort Lauderdale,FL,34589,False,True,False,2023-09-09
CUS01587,Mark,Clark,mark.clark1586@gmail.com,(561) 270-4600,Clearwater,FL,34275,False,False,False,2021-05-05
CUS01588,Danielle,Robinson,danielle.robinson1587@gmail.com,(239) 776-5697,Sarasota,FL,34869,True,False,False,2021-04-04
CUS01589,Steven,Johnson,steven.johnson1588@gmail.com,(754) 638-1811,Lakeland,FL,33715,True,True,False,2021-08-19
CUS01590,Crystal,Jones,crystal.jones1589@gmail.com,(386) 784-9441,Gainesville,FL,32522,True,True,False,2022-06-28
CUS01591,James,Davis,james.davis1590@gmail.com,(321) 916-6391,Tallahassee,FL,32987,True,True,False,2020-10-13
CUS01592,Maria,Lopez,maria.lopez1591@gmail.com,(863) 837-2580,Pensacola,FL,34928,True,True,False,2020-12-20
CUS01593,David,Anderson,david.anderson1592@gmail.com,(772) 511-5923,Cape Coral,FL,33812,False,False,False,2023-03-06
CUS01594,Ashley,Moore,ashley.moore1593@gmail.com,(407) 365-6045,Fort Myers,FL,32641,True,False,False,2023-10-28
CUS01595,Robert,Lee,robert.lee1594@gmail.com,(305) 604-5256,Naples,FL,33194,True,True,False,2023-07-23
CUS01596,Jennifer,White,jennifer.white1595@gmail.com,(863) 639-2493,Bonita Springs,FL,34623,True,True,False,2020-08-26
CUS01597,Michael,Clark,michael.clark1596@gmail.com,(386) 981-8916,Bradenton,FL,32144,True,True,False,2021-02-20
CUS01598,Jessica,Robinson,jessica.robinson1597@gmail.com,(386) 948-8214,Ocala,FL,33902,True,True,False,2021-01-26
CUS01599,William,Johnson,william.johnson1598@gmail.com,(239) 412-6385,Daytona Beach,FL,34484,True,True,False,2020-10-16
CUS01600,Melissa,Jones,melissa.jones1599@gmail.com,(850) 800-2954,Melbourne,FL,32733,True,True,False,2021-08-28
CUS01601,Carlos,Davis,carlos.davis1600@gmail.com,(386) 962-3874,Tampa,FL,34613,True,False,False,2023-03-20
CUS01602,Stephanie,Lopez,stephanie.lopez1601@gmail.com,(850) 475-4027,St. Petersburg,FL,34841,True,True,False,2020-06-03
CUS01603,Luis,Anderson,luis.anderson1602@gmail.com,(727) 762-3111,Orlando,FL,34550,True,True,False,2022-06-08
CUS01604,Nicole,Moore,nicole.moore1603@gmail.com,(863) 544-9730,Jacksonville,FL,32791,True,True,False,2020-04-16
CUS01605,Kevin,Lee,kevin.lee1604@gmail.com,(850) 579-4692,Miami,FL,33999,True,True,False,2020-11-28
CUS01606,Amanda,White,amanda.white1605@gmail.com,(772) 575-3264,Fort Lauderdale,FL,34245,False,True,False,2020-05-28
CUS01607,Brian,Clark,brian.clark1606@gmail.com,(772) 866-3531,Clearwater,FL,32044,False,True,False,2023-05-09
CUS01608,Rachel,Robinson,rachel.robinson1607@gmail.com,(954) 374-8758,Sarasota,FL,32053,True,False,False,2023-05-12
CUS01609,Jason,Johnson,jason.johnson1608@gmail.com,(305) 442-1620,Lakeland,FL,32792,False,True,False,2020-11-02
CUS01610,Heather,Jones,heather.jones1609@gmail.com,(941) 777-4477,Gainesville,FL,33345,True,True,False,2022-01-01
CUS01611,Eric,Davis,eric.davis1610@gmail.com,(407) 340-9726,Tallahassee,FL,34034,True,True,False,2022-01-03
CUS01612,Lauren,Lopez,lauren.lopez1611@gmail.com,(772) 201-6740,Pensacola,FL,33854,True,True,False,2021-12-24
CUS01613,Daniel,Anderson,daniel.anderson1612@gmail.com,(754) 717-4317,Cape Coral,FL,32456,True,True,False,2023-03-31
CUS01614,Brittany,Moore,brittany.moore1613@gmail.com,(863) 626-5278,Fort Myers,FL,34597,True,True,False,2023-05-25
CUS01615,Anthony,Lee,anthony.lee1614@gmail.com,(386) 808-1703,Naples,FL,32248,False,True,False,2023-10-17
CUS01616,Amber,White,amber.white1615@gmail.com,(863) 625-8704,Bonita Springs,FL,33708,True,True,False,2019-12-28
CUS01617,Mark,Clark,mark.clark1616@gmail.com,(850) 601-3528,Bradenton,FL,34716,True,True,False,2019-12-27
CUS01618,Danielle,Robinson,danielle.robinson1617@gmail.com,(941) 344-8460,Ocala,FL,32423,True,True,False,2023-06-07
CUS01619,Steven,Johnson,steven.johnson1618@gmail.com,(904) 434-5176,Daytona Beach,FL,32326,True,False,False,2020-01-01
CUS01620,Crystal,Jones,crystal.jones1619@gmail.com,(239) 590-5446,Melbourne,FL,32089,True,True,False,2020-05-31
CUS01621,James,Davis,james.davis1620@gmail.com,(754) 889-7263,Tampa,FL,33968,True,True,False,2023-10-16
CUS01622,Maria,Lopez,maria.lopez1621@gmail.com,(305) 439-2951,St. Petersburg,FL,34921,False,True,False,2021-05-30
CUS01623,David,Anderson,david.anderson1622@gmail.com,(850) 897-8344,Orlando,FL,33555,False,False,False,2022-09-12
CUS01624,Ashley,Moore,ashley.moore1623@gmail.com,(904) 777-2806,Jacksonville,FL,33571,False,True,False,2021-05-19
CUS01625,Robert,Lee,robert.lee1624@gmail.com,(305) 487-4027,Miami,FL,33558,True,False,False,2020-03-23
CUS01626,Jennifer,White,jennifer.white1625@gmail.com,(305) 430-5979,Fort Lauderdale,FL,34701,True,True,False,2020-04-06
CUS01627,Michael,Clark,michael.clark1626@gmail.com,(305) 372-2253,Clearwater,FL,34121,True,True,False,2022-06-14
CUS01628,Jessica,Robinson,jessica.robinson1627@gmail.com,(727) 411-1801,Sarasota,FL,33225,False,True,False,2022-05-13
CUS01629,William,Johnson,william.johnson1628@gmail.com,(772) 216-9275,Lakeland,FL,33544,False,False,False,2020-10-01
CUS01630,Melissa,Jones,melissa.jones1629@gmail.com,(352) 994-2733,Gainesville,FL,32099,False,False,False,2021-12-09
CUS01631,Carlos,Davis,carlos.davis1630@gmail.com,(727) 344-8089,Tallahassee,FL,32947,True,True,False,2023-02-19
CUS01632,Stephanie,Lopez,stephanie.lopez1631@gmail.com,(850) 739-2270,Pensacola,FL,33040,True,True,False,2023-05-26
CUS01633,Luis,Anderson,luis.anderson1632@gmail.com,(813) 355-7671,Cape Coral,FL,33699,False,True,False,2023-05-30
CUS01634,Nicole,Moore,nicole.moore1633@gmail.com,(941) 468-8139,Fort Myers,FL,33399,True,True,False,2020-05-12
CUS01635,Kevin,Lee,kevin.lee1634@gmail.com,(239) 211-1837,Naples,FL,33643,False,True,False,2022-11-06
CUS01636,Amanda,White,amanda.white1635@gmail.com,(941) 729-1310,Bonita Springs,FL,33623,True,True,False,2020-08-09
CUS01637,Brian,Clark,brian.clark1636@gmail.com,(772) 855-5154,Bradenton,FL,32350,True,False,False,2022-05-11
CUS01638,Rachel,Robinson,rachel.robinson1637@gmail.com,(954) 615-2534,Ocala,FL,33440,False,True,False,2022-07-20
CUS01639,Jason,Johnson,jason.johnson1638@gmail.com,(352) 622-5041,Daytona Beach,FL,32938,True,False,False,2020-08-26
CUS01640,Heather,Jones,heather.jones1639@gmail.com,(850) 597-8126,Melbourne,FL,33423,True,True,False,2023-05-08
CUS01641,Eric,Davis,eric.davis1640@gmail.com,(772) 995-6566,Tampa,FL,34448,True,False,False,2020-06-28
CUS01642,Lauren,Lopez,lauren.lopez1641@gmail.com,(954) 478-2293,St. Petersburg,FL,34578,False,True,False,2022-05-01
CUS01643,Daniel,Anderson,daniel.anderson1642@gmail.com,(386) 367-6845,Orlando,FL,32105,False,True,False,2023-07-18
CUS01644,Brittany,Moore,brittany.moore1643@gmail.com,(239) 220-4698,Jacksonville,FL,34085,True,True,False,2020-02-16
CUS01645,Anthony,Lee,anthony.lee1644@gmail.com,(321) 683-4918,Miami,FL,32095,True,True,False,2020-02-13
CUS01646,Amber,White,amber.white1645@gmail.com,(954) 773-5163,Fort Lauderdale,FL,32715,True,True,False,2023-05-31
CUS01647,Mark,Clark,mark.clark1646@gmail.com,(407) 505-4150,Clearwater,FL,34069,False,True,False,2021-10-25
CUS01648,Danielle,Robinson,danielle.robinson1647@gmail.com,(850) 568-2455,Sarasota,FL,32322,True,True,False,2020-05-30
CUS01649,Steven,Johnson,steven.johnson1648@gmail.com,(904) 206-7107,Lakeland,FL,34972,True,True,False,2021-08-04
CUS01650,Crystal,Jones,crystal.jones1649@gmail.com,(561) 299-9155,Gainesville,FL,32487,True,True,False,2022-03-30
CUS01651,James,Davis,james.davis1650@gmail.com,(239) 410-2441,Tallahassee,FL,33204,False,True,False,2020-04-14
CUS01652,Maria,Lopez,maria.lopez1651@gmail.com,(772) 817-4027,Pensacola,FL,32108,True,True,False,2020-12-10
CUS01653,David,Anderson,david.anderson1652@gmail.com,(954) 381-7781,Cape Coral,FL,32382,False,True,False,2019-12-14
CUS01654,Ashley,Moore,ashley.moore1653@gmail.com,(727) 726-6518,Fort Myers,FL,33391,True,True,False,2021-01-28
CUS01655,Robert,Lee,robert.lee1654@gmail.com,(727) 374-2315,Naples,FL,33184,True,True,False,2021-08-23
CUS01656,Jennifer,White,jennifer.white1655@gmail.com,(727) 329-5900,Bonita Springs,FL,34886,True,True,False,2020-10-16
CUS01657,Michael,Clark,michael.clark1656@gmail.com,(904) 973-6631,Bradenton,FL,34786,True,True,False,2022-03-30
CUS01658,Jessica,Robinson,jessica.robinson1657@gmail.com,(863) 504-7316,Ocala,FL,32404,True,True,False,2020-04-28
CUS01659,William,Johnson,william.johnson1658@gmail.com,(954) 970-9934,Daytona Beach,FL,32047,True,False,False,2020-10-05
CUS01660,Melissa,Jones,melissa.jones1659@gmail.com,(305) 466-1047,Melbourne,FL,34061,True,True,False,2023-11-12
CUS01661,Carlos,Davis,carlos.davis1660@gmail.com,(863) 829-8034,Tampa,FL,32794,True,True,False,2022-05-07
CUS01662,Stephanie,Lopez,stephanie.lopez1661@gmail.com,(863) 926-7891,St. Petersburg,FL,32347,True,True,False,2023-06-23
CUS01663,Luis,Anderson,luis.anderson1662@gmail.com,(863) 726-9648,Orlando,FL,32019,True,True,False,2022-09-24
CUS01664,Nicole,Moore,nicole.moore1663@gmail.com,(954) 498-2697,Jacksonville,FL,33780,True,True,False,2023-03-27
CUS01665,Kevin,Lee,kevin.lee1664@gmail.com,(904) 383-3174,Miami,FL,32032,False,True,False,2022-07-16
CUS01666,Amanda,White,amanda.white1665@gmail.com,(352) 367-4222,Fort Lauderdale,FL,33617,False,True,False,2022-04-17
CUS01667,Brian,Clark,brian.clark1666@gmail.com,(954) 548-2017,Clearwater,FL,34190,False,True,False,2021-01-29
CUS01668,Rachel,Robinson,rachel.robinson1667@gmail.com,(352) 575-7606,Sarasota,FL,34557,False,False,False,2020-12-31
CUS01669,Jason,Johnson,jason.johnson1668@gmail.com,(863) 940-9292,Lakeland,FL,32306,True,True,False,2021-06-01
CUS01670,Heather,Jones,heather.jones1669@gmail.com,(321) 237-4635,Gainesville,FL,32940,False,False,False,2022-02-13
CUS01671,Eric,Davis,eric.davis1670@gmail.com,(727) 240-2596,Tallahassee,FL,32583,True,False,False,2021-12-15
CUS01672,Lauren,Lopez,lauren.lopez1671@gmail.com,(954) 523-2646,Pensacola,FL,32238,True,False,False,2023-07-31
CUS01673,Daniel,Anderson,daniel.anderson1672@gmail.com,(305) 374-2439,Cape Coral,FL,33595,True,False,False,2022-05-04
CUS01674,Brittany,Moore,brittany.moore1673@gmail.com,(754) 275-3635,Fort Myers,FL,34363,True,True,False,2022-03-09
CUS01675,Anthony,Lee,anthony.lee1674@gmail.com,(239) 825-5188,Naples,FL,33635,False,True,False,2020-07-09
CUS01676,Amber,White,amber.white1675@gmail.com,(863) 381-7038,Bonita Springs,FL,33680,True,True,False,2023-01-16
CUS01677,Mark,Clark,mark.clark1676@gmail.com,(954) 535-8981,Bradenton,FL,34424,False,True,False,2022-07-25
CUS01678,Danielle,Robinson,danielle.robinson1677@gmail.com,(321) 425-4909,Ocala,FL,32406,True,True,False,2022-01-16
CUS01679,Steven,Johnson,steven.johnson1678@gmail.com,(754) 965-1534,Daytona Beach,FL,33539,True,True,False,2023-09-18
CUS01680,Crystal,Jones,crystal.jones1679@gmail.com,(954) 502-1214,Melbourne,FL,33837,True,True,False,2020-09-06
CUS01681,James,Davis,james.davis1680@gmail.com,(754) 201-6206,Tampa,FL,33937,True,True,False,2022-08-30
CUS01682,Maria,Lopez,maria.lopez1681@gmail.com,(407) 359-7433,St. Petersburg,FL,33890,True,True,False,2019-12-26
CUS01683,David,Anderson,david.anderson1682@gmail.com,(850) 786-1204,Orlando,FL,32191,True,True,False,2020-10-16
CUS01684,Ashley,Moore,ashley.moore1683@gmail.com,(352) 748-2524,Jacksonville,FL,32931,False,True,False,2020-10-01
CUS01685,Robert,Lee,robert.lee1684@gmail.com,(305) 790-3513,Miami,FL,32462,True,True,False,2022-02-13
CUS01686,Jennifer,White,jennifer.white1685@gmail.com,(239) 409-4562,Fort Lauderdale,FL,34105,False,True,False,2023-02-02
CUS01687,Michael,Clark,michael.clark1686@gmail.com,(941) 981-1757,Clearwater,FL,32295,False,True,False,2021-02-10
CUS01688,Jessica,Robinson,jessica.robinson1687@gmail.com,(754) 998-1198,Sarasota,FL,32523,True,True,False,2022-06-24
CUS01689,William,Johnson,william.johnson1688@gmail.com,(561) 975-5420,Lakeland,FL,33406,True,True,False,2020-03-07
CUS01690,Melissa,Jones,melissa.jones1689@gmail.com,(407) 853-3195,Gainesville,FL,32718,True,True,False,2022-11-27
CUS01691,Carlos,Davis,carlos.davis1690@gmail.com,(754) 300-2900,Tallahassee,FL,32520,True,True,False,2020-12-07
CUS01692,Stephanie,Lopez,stephanie.lopez1691@gmail.com,(239) 826-9599,Pensacola,FL,34003,True,True,False,2021-04-18
CUS01693,Luis,Anderson,luis.anderson1692@gmail.com,(727) 818-7385,Cape Coral,FL,32909,True,True,False,2021-06-17
CUS01694,Nicole,Moore,nicole.moore1693@gmail.com,(941) 716-6972,Fort Myers,FL,33026,True,True,False,2021-12-03
CUS01695,Kevin,Lee,kevin.lee1694@gmail.com,(904) 821-6048,Naples,FL,34412,False,True,False,2022-04-21
CUS01696,Amanda,White,amanda.white1695@gmail.com,(305) 244-5310,Bonita Springs,FL,32102,True,True,False,2020-02-02
CUS01697,Brian,Clark,brian.clark1696@gmail.com,(863) 637-2242,Bradenton,FL,32727,True,True,False,2022-02-22
CUS01698,Rachel,Robinson,rachel.robinson1697@gmail.com,(850) 364-7852,Ocala,FL,33756,True,True,False,2020-04-13
CUS01699,Jason,Johnson,jason.johnson1698@gmail.com,(386) 628-7788,Daytona Beach,FL,32819,True,True,False,2021-11-01
CUS01700,Heather,Jones,heather.jones1699@gmail.com,(754) 763-4571,Melbourne,FL,32896,False,True,False,2021-03-08
CUS01701,Eric,Davis,eric.davis1700@gmail.com,(754) 403-3226,Tampa,FL,33130,False,True,False,2022-07-09
CUS01702,Lauren,Lopez,lauren.lopez1701@gmail.com,(727) 733-1854,St. Petersburg,FL,33597,True,True,False,2020-10-22
CUS01703,Daniel,Anderson,daniel.anderson1702@gmail.com,(772) 505-9759,Orlando,FL,33156,True,True,False,2020-05-21
CUS01704,Brittany,Moore,brittany.moore1703@gmail.com,(561) 979-2804,Jacksonville,FL,32706,True,True,False,2021-07-12
CUS01705,Anthony,Lee,anthony.lee1704@gmail.com,(352) 659-7032,Miami,FL,34959,True,True,False,2023-07-13
CUS01706,Amber,White,amber.white1705@gmail.com,(386) 979-7482,Fort Lauderdale,FL,33641,False,True,False,2020-02-10
CUS01707,Mark,Clark,mark.clark1706@gmail.com,(954) 638-4219,Clearwater,FL,34840,True,True,False,2019-11-24
CUS01708,Danielle,Robinson,danielle.robinson1707@gmail.com,(954) 713-1742,Sarasota,FL,33532,False,False,False,2022-03-12
CUS01709,Steven,Johnson,steven.johnson1708@gmail.com,(954) 321-8962,Lakeland,FL,33265,True,True,False,2021-07-17
CUS01710,Crystal,Jones,crystal.jones1709@gmail.com,(772) 286-7909,Gainesville,FL,34929,True,True,False,2021-07-29
CUS01711,James,Davis,james.davis1710@gmail.com,(813) 373-2860,Tallahassee,FL,34791,True,True,False,2021-08-02
CUS01712,Maria,Lopez,maria.lopez1711@gmail.com,(727) 777-1783,Pensacola,FL,32219,True,True,False,2023-11-06
CUS01713,David,Anderson,david.anderson1712@gmail.com,(863) 572-2582,Cape Coral,FL,33578,False,True,False,2020-02-29
CUS01714,Ashley,Moore,ashley.moore1713@gmail.com,(941) 309-8662,Fort Myers,FL,34748,True,True,False,2020-01-23
CUS01715,Robert,Lee,robert.lee1714@gmail.com,(305) 943-6163,Naples,FL,32311,True,True,False,2021-11-14
CUS01716,Jennifer,White,jennifer.white1715@gmail.com,(561) 632-1006,Bonita Springs,FL,33916,False,True,False,2020-07-24
CUS01717,Michael,Clark,michael.clark1716@gmail.com,(407) 567-8716,Bradenton,FL,32885,False,True,False,2022-12-21
CUS01718,Jessica,Robinson,jessica.robinson1717@gmail.com,(904) 962-3495,Ocala,FL,33326,True,True,False,2022-09-28
CUS01719,William,Johnson,william.johnson1718@gmail.com,(813) 916-7286,Daytona Beach,FL,33305,True,False,False,2021-10-21
CUS01720,Melissa,Jones,melissa.jones1719@gmail.com,(321) 702-1264,Melbourne,FL,32309,True,True,False,2022-10-10
CUS01721,Carlos,Davis,carlos.davis1720@gmail.com,(813) 336-5693,Tampa,FL,33451,True,True,False,2021-03-15
CUS01722,Stephanie,Lopez,stephanie.lopez1721@gmail.com,(727) 699-8388,St. Petersburg,FL,33959,True,True,False,2022-08-17
CUS01723,Luis,Anderson,luis.anderson1722@gmail.com,(305) 208-6690,Orlando,FL,33988,True,True,False,2023-06-08
CUS01724,Nicole,Moore,nicole.moore1723@gmail.com,(850) 241-1802,Jacksonville,FL,33664,True,True,False,2021-06-19
CUS01725,Kevin,Lee,kevin.lee1724@gmail.com,(305) 384-7417,Miami,FL,32666,True,True,False,2023-08-31
CUS01726,Amanda,White,amanda.white1725@gmail.com,(407) 882-1114,Fort Lauderdale,FL,32977,True,True,False,2020-11-21
CUS01727,Brian,Clark,brian.clark1726@gmail.com,(850) 564-1877,Clearwater,FL,32313,True,True,False,2020-03-29
CUS01728,Rachel,Robinson,rachel.robinson1727@gmail.com,(352) 344-8298,Sarasota,FL,33037,False,True,False,2020-11-22
CUS01729,Jason,Johnson,jason.johnson1728@gmail.com,(352) 385-7212,Lakeland,FL,34944,True,False,False,2022-05-05
CUS01730,Heather,Jones,heather.jones1729@gmail.com,(321) 621-6270,Gainesville,FL,34943,True,False,False,2020-05-18
CUS01731,Eric,Davis,eric.davis1730@gmail.com,(813) 541-3109,Tallahassee,FL,32863,True,True,False,2023-09-17
